,pid,eid,probe_name,session_number,date,subject,lab
344,3c9c3757-32dd-40cf-83ec-5e21731ce9c5,cea755db-4eee-4138-bdd6-fc23a572f5a1,probe00,1,2021-12-01,PL017,hausserlab
345,1878c999-d523-474a-9d4e-8dde53d7324c,30af8629-7b96-45b7-8778-374720ddbc5e,probe00,1,2021-12-04,PL024,hausserlab
346,80c7f589-733c-4f23-abf3-ade8c79f0a3b,283ecb4c-e529-409c-9f0a-8ea5191dcf50,probe00,1,2022-09-12,PL030,hausserlab
347,234c9e15-79a4-4e8a-8263-8b06cfbcbe7d,6bf810fd-fbeb-4eea-9ea7-b6791d002b22,probe00,1,2022-09-14,PL030,hausserlab
348,6104a953-589c-4661-bed9-a81ccef7d0be,bd07e3a7-09c3-4b67-996b-42b6d5cedf1c,probe00,1,2022-09-15,PL030,hausserlab
349,a21bade7-5be7-4a17-a9b9-ddee453e6260,c16d3557-b2c1-4545-93d0-112ac0915d93,probe00,1,2022-09-16,PL030,hausserlab
350,1a924329-65aa-465d-b201-c2dd898aebd0,2038e95d-64d4-4ecb-83d0-1308d3c598f8,probe00,1,2022-10-06,PL030,hausserlab
351,5eebb5d6-cf9b-49a0-b297-0701c4d90173,500a71dd-8768-4211-a1fe-1fafc9fcbf29,probe00,1,2022-10-08,PL030,hausserlab
352,6981808a-357c-4ffd-9989-33160ba9e256,61caa69d-088b-465a-b9d0-d75341dabac6,probe00,1,2022-10-13,PL030,hausserlab
353,5bfcf68f-4e0b-46f8-a9e3-8e919d5ddd1c,233617ec-c5cf-4eda-afc8-3b1d94f36d73,probe00,2,2022-10-17,PL030,hausserlab
354,379105fd-dbb1-40d9-8a51-ae5a8ef8df04,ef38e503-dd79-4185-bf87-4712d4f274fe,probe00,1,2022-11-15,PL031,hausserlab
355,fd6d686b-eae1-44cb-adbb-159c69c85827,fbd28ea6-3251-48e0-b215-2c51ec5185f7,probe00,1,2022-11-16,PL031,hausserlab
356,9866c08f-acce-4291-b94d-d9835e62f835,9fcbd1a0-77e6-4c41-9428-eeaee74becd5,probe00,1,2022-11-17,PL031,hausserlab
357,32e30a72-5f18-4aff-81c3-4553531b2d75,c23b4118-db40-4333-af1d-933154b533c6,probe00,1,2022-11-19,PL031,hausserlab
358,623bb859-eb7c-4739-ba18-28ecad1d9fbb,c8e11fd8-d130-4f06-abba-9aa20240ce7c,probe00,1,2022-12-07,PL031,hausserlab
359,edc82c06-83fd-44be-a41e-52fdeea728b4,62902992-8432-46fb-af12-6392012e58c7,probe00,2,2022-10-04,PL033,hausserlab
360,a464fc97-1391-4bbe-9aef-73a79975d27f,4546cd60-fa2a-4d20-a9b6-d091e01d16f2,probe00,1,2022-10-05,PL033,hausserlab
361,c1014051-d06b-4f85-9887-e7c42a94baf2,cef05f87-161b-4031-932c-6f47daf89698,probe00,1,2022-10-06,PL033,hausserlab
362,f2803f8c-a37b-42dd-9f20-84bdc90b21e2,75db708a-9952-4452-a5b1-a851d88f8e28,probe00,1,2022-10-07,PL033,hausserlab
363,0ffa052a-fe3f-46c2-999d-43bd56b7826e,7f150b7c-c261-46e6-9edb-cc391c9d9f03,probe00,1,2022-10-10,PL033,hausserlab
364,d3deaed9-34b7-41da-bd62-961750cb9ca0,837b4e6a-ccfd-49b0-a1dd-3aa53fbf2ecb,probe00,1,2022-10-11,PL033,hausserlab
365,b8f3a7c3-b700-446b-8d29-69691c0e3b1d,9fc31d79-b56f-46d0-92a0-e9563caf4a7a,probe00,1,2022-10-12,PL033,hausserlab
366,22f26d69-0b30-450e-9618-ee801b720e0a,a34b4013-414b-42ed-9318-e93fbbc71e7b,probe00,1,2022-10-25,PL033,hausserlab
367,a6b71993-165b-4c43-845c-c062fe7d7a11,49250fba-801c-4867-a0a7-a1e19538cb61,probe00,1,2022-10-26,PL033,hausserlab
368,c44adf4f-3d1c-491f-88e4-c516cc910bd8,2ab7d2c2-bcb7-4ae6-9626-f3786c22d970,probe00,1,2022-10-28,PL033,hausserlab
369,ec2fbc3e-cb2b-48cb-a521-3a6ca15e244c,94dabed1-741c-4ddd-a6b7-70561e27b750,probe00,2,2022-10-29,PL033,hausserlab
370,77121d92-6dde-4243-ab54-0a99efa22e99,be164a14-6e73-42c3-ab60-d29c48693c0f,probe00,1,2022-11-02,PL033,hausserlab
371,8b31b4bd-003e-4816-a3bf-2df4cc3558f8,37ac03f1-9831-4a30-90fc-a59e635b98bd,probe00,1,2022-11-03,PL033,hausserlab
372,4f922a5b-5014-455d-8cd5-7caed78af615,87ad026d-5b95-4022-8d59-c260870d830f,probe00,1,2022-10-18,PL034,hausserlab
373,81950362-ed95-4662-997f-e119bbd594d1,3bb54985-77b2-421d-9d1f-46185be51216,probe00,1,2022-10-19,PL034,hausserlab
374,0a85a28b-e9e3-44ec-ad4d-88ba9116ff63,6cbeead9-bb7a-40e1-8ccd-47ae60239654,probe00,1,2022-10-20,PL034,hausserlab
375,d552cffa-b662-40bd-b1e3-98d0a8face2c,a2b9fbbe-79fc-4166-a16e-b307813a2f06,probe00,1,2023-04-12,PL035,hausserlab
376,b9faf068-fd1c-4568-8a1a-f503eed6f726,5437ec1f-6535-470c-80b8-4c8806ee085d,probe00,1,2023-04-13,PL035,hausserlab
377,f72e60c3-3593-466a-afaf-91145c44fb2b,36573e0b-ddd6-4504-94ec-9a23c877486c,probe00,1,2023-04-14,PL035,hausserlab
378,a44a9942-0667-4d49-9047-40d2256c9854,04749a70-ac63-477d-8392-d4d529184fab,probe00,1,2023-04-15,PL035,hausserlab
379,d70f3604-b3cc-41b0-967a-f6619b2586a7,d23b005f-46f5-4fe1-870c-f55f6eb9533d,probe00,1,2023-04-06,PL037,hausserlab
380,a450558e-195f-44ff-979b-6b6420c9621b,7235b10c-6621-44ea-abe9-01559633472d,probe00,1,2023-04-07,PL037,hausserlab
381,e033ef96-3590-4e52-bb01-6c6d75bab083,fd03d365-91df-41e2-ad81-9e0e4b9f5c7b,probe00,1,2023-04-09,PL037,hausserlab
382,31258665-fbe8-4599-9c5f-dbc0eeee9c51,62ff920c-2fdd-4feb-9d9f-0d66f2e595a1,probe00,1,2023-04-10,PL037,hausserlab
383,0a45a464-a909-4b7c-a3e0-cd6cfb4262e4,14127fdb-2e66-4823-b124-f49c128ba94d,probe00,1,2023-04-13,PL037,hausserlab
384,88e148d2-d554-42c2-9c41-cc6369f98c45,7eeb8423-49e6-4d40-ab6f-703d17af231a,probe00,1,2023-04-14,PL037,hausserlab
385,e4ce2e94-6fb9-4afe-acbf-6f5a3498602e,6ab9d98c-b1e9-4574-b8fe-b9eec88097e0,probe00,1,2023-06-05,PL050,hausserlab
386,567b4da5-6ee6-4300-9f40-442930c2b1ca,37bbc17f-8dec-4fa8-97fd-e23a5c6bad1f,probe00,1,2023-06-06,PL050,hausserlab
387,c5b9e063-f640-4936-b851-f7602cb6659b,0cf6d255-8f2f-463e-84fb-c54bacb79f51,probe00,1,2023-06-07,PL050,hausserlab
388,e089d4d9-0a74-4ebc-951d-67098305e06b,c02e5155-8e8f-427e-873d-d61490bbb9c3,probe00,1,2023-06-08,PL050,hausserlab
389,0566938b-245d-4e5f-89ee-59d53a44f065,98e0074c-706a-40e5-bbb5-223f97585a99,probe01,1,2023-06-09,PL050,hausserlab
390,47403ac7-6635-4477-9477-18ff605ff5d4,98e0074c-706a-40e5-bbb5-223f97585a99,probe00,1,2023-06-09,PL050,hausserlab
391,7cb5128d-aaf5-4859-a236-527bff0f3c76,e6de6c35-1508-4471-b7c3-f12a5c7a6d39,probe00,1,2023-06-11,PL050,hausserlab
392,22609d51-0a6a-425d-a3ef-eeb43a9ba350,1dbba733-24a4-4400-9436-53f1bd8428e8,probe01,1,2023-06-12,PL050,hausserlab
393,ec1e2af7-c107-4a18-ab05-cefb9174d516,1dbba733-24a4-4400-9436-53f1bd8428e8,probe00,1,2023-06-12,PL050,hausserlab
394,b114e7e0-92b3-43bb-9529-53860e52606d,2584ce3c-db10-4076-89cb-5d313138dd38,probe00,1,2023-06-13,PL050,hausserlab
395,a91e4882-d3aa-4339-8b14-e94fa419f328,e6bdb1f4-b0bf-4451-8f23-4384f2102f91,probe00,1,2023-06-15,PL050,hausserlab
396,4f10fbb7-57be-427b-bb1d-a19bd31dc27b,66d98e6e-bcd9-4e78-8fbb-636f7e808b29,probe00,1,2020-07-13,SWC_042,hoferlab
397,b73ef9cf-462c-4de3-ae61-5907790ebd0e,f9860a11-24d3-452e-ab95-39e199f20a93,probe00,1,2020-07-17,SWC_042,hoferlab
398,df7d2ca7-068b-4df2-9782-8f6bb7d67f18,f9860a11-24d3-452e-ab95-39e199f20a93,probe01,1,2020-07-17,SWC_042,hoferlab
399,2a7caaa4-1710-49a1-ade4-db0a986ae6f5,f3ce3197-d534-4618-bf81-b687555d1883,probe01,1,2020-09-15,SWC_043,hoferlab
400,bef552f5-efd8-4e98-8467-d54ac7c4ef41,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe00,2,2020-09-16,SWC_043,hoferlab
401,c17772a9-21b5-49df-ab31-3017addea12e,6f09ba7e-e3ce-44b0-932b-c003fb44fb89,probe01,2,2020-09-16,SWC_043,hoferlab
402,3530526e-e690-4222-878f-0f9f401fa759,695a6073-eae0-49e0-bb0f-e9e57a9275b9,probe00,1,2020-09-17,SWC_043,hoferlab
403,b1455ca8-3999-4eb8-9e1e-5c8d0d2e5719,695a6073-eae0-49e0-bb0f-e9e57a9275b9,probe01,1,2020-09-17,SWC_043,hoferlab
404,55423355-281c-41f2-8ef7-5aa098ffbbed,6fb1e12c-883b-46d1-a745-473cde3232c8,probe00,1,2020-09-18,SWC_043,hoferlab
405,3fd2d2b3-9415-4b6e-b392-40427fb1c388,88d24c31-52e4-49cc-9f32-6adbeb9eba87,probe00,1,2020-09-19,SWC_043,hoferlab
406,1e104bf4-7a24-4624-a5b2-c2c8289c0de7,c6db3304-c906-400c-aa0f-45dd3945b2ea,probe00,1,2020-09-20,SWC_043,hoferlab
407,6638cfb3-3831-4fc2-9327-194b76cf22e1,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,probe01,1,2020-09-21,SWC_043,hoferlab
408,da8dfec1-d265-44e8-84ce-6ae9c109b8bd,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,probe00,1,2020-09-21,SWC_043,hoferlab
409,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe01,1,2020-11-24,SWC_060,hoferlab
410,eb04cc7c-7c10-4e7f-8593-9c3b9b6986f5,dac3a4c1-b666-4de0-87e8-8c514483cacf,probe00,1,2020-11-24,SWC_060,hoferlab
411,b33e4298-a735-4781-8dea-d7203b4137fb,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,probe00,1,2020-11-25,SWC_060,hoferlab
412,d151b391-e6e4-4daf-bd9c-191f4ad837b4,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,probe01,1,2020-11-25,SWC_060,hoferlab
413,0f306cdc-878a-4ea0-9e91-b97736731637,81a1dca0-cc90-47c5-afe3-c277319c47c8,probe01,1,2020-11-26,SWC_060,hoferlab
414,8386f396-0a69-48b5-98d4-18801066ea76,81a1dca0-cc90-47c5-afe3-c277319c47c8,probe00,1,2020-11-26,SWC_060,hoferlab
415,31d8dfb1-71fd-4c53-9229-7cd48bee07e4,493170a6-fd94-4ee4-884f-cc018c17eeb9,probe01,1,2020-11-23,SWC_061,hoferlab
416,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,493170a6-fd94-4ee4-884f-cc018c17eeb9,probe00,1,2020-11-23,SWC_061,hoferlab
417,02328ef5-47d4-4690-b020-04b6315aa2d6,360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,probe00,1,2020-11-26,SWC_061,hoferlab
418,06c6741e-9f2a-4114-8ca9-0dc5ccc951e6,360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,probe01,1,2020-11-26,SWC_061,hoferlab
419,6efc58a4-e1cd-4eca-9205-7e4898cc1f8b,d7e60cc3-6020-429e-a654-636c6cc677ea,probe01,1,2020-11-30,SWC_061,hoferlab
420,8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,d7e60cc3-6020-429e-a654-636c6cc677ea,probe00,1,2020-11-30,SWC_061,hoferlab
421,367ea4c4-d1b7-47a6-9f18-5d0df9a3f4de,f4ffb731-8349-4fe4-806e-0232a84e52dd,probe01,1,2022-04-27,SWC_066,hoferlab
422,9b3ad89a-177f-4242-9a96-2fd98721e47f,a4747ac8-6a75-444f-b99b-696fff0243fd,probe00,1,2022-04-28,SWC_066,hoferlab
423,63a32e5c-f63a-450d-85cb-140947b67eaf,c4432264-e1ae-446f-8a07-6280abade813,probe00,1,2020-12-01,ZFM-01576,mainenlab
424,dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,c4432264-e1ae-446f-8a07-6280abade813,probe01,1,2020-12-01,ZFM-01576,mainenlab
425,6eb8be8d-d089-43c6-b2e4-a6558ca16dcf,9e9c6fc0-4769-4d83-9ea4-b59a1230510e,probe00,1,2020-12-03,ZFM-01576,mainenlab
426,784c5282-2749-48ca-b211-100d0b24e29b,09b2c4d1-058d-4c84-9fd4-97530f85baf6,probe01,1,2020-10-28,ZFM-01577,mainenlab
427,b78b3c42-eee5-47c6-9717-743b78c0b721,09b2c4d1-058d-4c84-9fd4-97530f85baf6,probe00,1,2020-10-28,ZFM-01577,mainenlab
428,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,5d6aa933-4b00-4e99-ae2d-5003657592e9,probe01,1,2020-10-29,ZFM-01577,mainenlab
429,6728ddac-63ba-4e63-9884-395c7c16c7a3,5d6aa933-4b00-4e99-ae2d-5003657592e9,probe00,1,2020-10-29,ZFM-01577,mainenlab
430,bbf6a51e-2999-4982-803f-8769db095dd2,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,probe00,1,2020-10-30,ZFM-01577,mainenlab
431,39883ded-f5a2-4f4f-a98e-fb138eb8433e,746d1902-fa59-4cab-b0aa-013be36060d5,probe01,1,2020-10-20,ZFM-01592,mainenlab
432,e31b4e39-e350-47a9-aca4-72496d99ff2a,746d1902-fa59-4cab-b0aa-013be36060d5,probe00,1,2020-10-20,ZFM-01592,mainenlab
433,2d544e7f-c8af-46b5-aaa0-caf0ad4d63a1,5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,probe00,1,2020-10-21,ZFM-01592,mainenlab
434,64f4afa4-ec5f-4ad6-ab28-415a9a8098ed,5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,probe01,1,2020-10-21,ZFM-01592,mainenlab
435,64aadf54-d662-4934-8c08-cad14ee5b69f,56bc129c-6265-407a-a208-cc16d20a6c01,probe00,1,2020-10-23,ZFM-01592,mainenlab
436,7be00744-2e27-4062-8f56-3969e24e9990,1a507308-c63a-4e02-8f32-3239a07dc578,probe00,1,2021-02-03,ZFM-01935,mainenlab
437,834fca72-0b69-44e4-b77e-95a61290b50d,1a507308-c63a-4e02-8f32-3239a07dc578,probe01,1,2021-02-03,ZFM-01935,mainenlab
438,05ccc92c-fcb0-4e92-84d3-de033890c7a8,f5591ac5-311d-4fa8-9bad-029d7be9c491,probe00,1,2021-02-04,ZFM-01935,mainenlab
439,8ac7e5d5-57a4-41c8-a35d-8195784bfe95,ab8a0899-a59f-42e4-8807-95b14056104b,probe00,1,2021-02-05,ZFM-01935,mainenlab
440,be76cfe3-b2bb-4358-956b-0fad07215972,71e03be6-b497-4991-a121-9416dcc1a6e7,probe00,1,2021-02-06,ZFM-01935,mainenlab
441,36362f75-96d8-4ed4-a728-5e72284d0995,d0ea3148-948d-4817-94f8-dcaf2342bbbe,probe00,1,2021-01-19,ZFM-01936,mainenlab
442,fddceb2e-82ba-493d-baba-c5d8af65981f,4aa1d525-5c7d-4c50-a147-ec53a9014812,probe00,1,2021-01-20,ZFM-01936,mainenlab
443,c2ebf259-9777-4a8f-b1de-5302776961d2,9b5a1754-ac99-4d53-97d3-35c2f6638507,probe00,2,2021-01-22,ZFM-01936,mainenlab
444,688606f8-9733-46f2-8331-b2dd84c5d385,2c44a360-5a56-4971-8009-f469fb59de98,probe01,1,2021-01-23,ZFM-01936,mainenlab
445,eab03c6e-bf98-48d2-8a0c-1887f34dd554,2c44a360-5a56-4971-8009-f469fb59de98,probe00,1,2021-01-23,ZFM-01936,mainenlab
446,be95fb3b-d607-409a-968e-98a3e9bcb577,3f6e25ae-c007-4dc3-aa77-450fd5705046,probe00,1,2021-01-24,ZFM-01936,mainenlab
447,af2a0072-e17e-4368-b80b-1359bf6d4647,113c5b6c-940e-4b21-b462-789b4c2be0e5,probe00,1,2021-04-08,ZFM-01937,mainenlab
448,b8dbd3af-a589-41e4-878c-3372eaa1a8f6,0b7ee1b6-42db-46cd-a465-08f531366187,probe00,1,2021-04-09,ZFM-01937,mainenlab
449,0b8ea3ec-e75b-41a1-9442-64f5fbc11a5a,a4a74102-2af5-45dc-9e41-ef7f5aed88be,probe00,1,2021-06-01,ZFM-02368,mainenlab
450,a5f2ec22-0ff3-4249-bd2f-6247c3990e53,a4a74102-2af5-45dc-9e41-ef7f5aed88be,probe01,1,2021-06-01,ZFM-02368,mainenlab
451,5a4740a3-8e93-495d-b6cf-83dccba01d7a,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,probe01,1,2021-05-19,ZFM-02369,mainenlab
452,f4bd76a6-66c9-41f3-9311-6962315f8fc8,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,probe00,1,2021-05-19,ZFM-02369,mainenlab
453,664de6d9-bba2-424b-b76c-bb61900c015f,d0c91c3c-8cbb-4929-8657-31f18bffc294,probe00,1,2021-04-27,ZFM-02370,mainenlab
454,adcd791c-ead3-4572-a9cb-028bbee1d2e4,6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,probe00,1,2021-04-28,ZFM-02370,mainenlab
455,523f8301-4f56-4faf-ab33-a9ff11331118,88224abb-5746-431f-9c17-17d7ef806e6a,probe00,2,2021-06-01,ZFM-02372,mainenlab
456,ae03524f-e493-4077-99b1-588244de9a98,88224abb-5746-431f-9c17-17d7ef806e6a,probe01,2,2021-06-01,ZFM-02372,mainenlab
457,e17db2b6-b778-4e2a-845c-c4d040b0c875,7cec9792-b8f9-4878-be7e-f08103dc0323,probe00,2,2021-06-02,ZFM-02372,mainenlab
458,3eb6e6e0-8a57-49d6-b7c9-f39d5834e682,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe01,1,2021-06-23,ZFM-02373,mainenlab
459,7d999a68-0215-4e45-8e6c-879c6ca2b771,0802ced5-33a3-405e-8336-b65ebc5cb07c,probe00,1,2021-06-23,ZFM-02373,mainenlab
460,1f5d62cb-814f-4ab2-b6af-7557ea04d56a,239dd3c9-35f3-4462-95ee-91b822a22e6b,probe00,1,2022-07-26,ZFM-04308,mainenlab
461,e40193d5-8158-40a1-924b-5a01ed2565dc,239dd3c9-35f3-4462-95ee-91b822a22e6b,probe01,1,2022-07-26,ZFM-04308,mainenlab
462,9861fa24-d998-4ef5-9606-89002b8706fc,9dd72e52-5393-4c08-9eca-f7dace2e59f6,probe01,1,2022-07-27,ZFM-04308,mainenlab
463,5a34d971-1cb3-4f0e-8dfe-e51e2313a668,dd4da095-4a99-4bf3-9727-f735077dba66,probe01,1,2019-12-02,ZM_1897,mainenlab
464,8f2e16c4-893b-4f8f-bfb2-94fa452710ec,dd4da095-4a99-4bf3-9727-f735077dba66,probe00,1,2019-12-02,ZM_1897,mainenlab
465,071f02e7-752a-4094-af79-8dd764e9d85d,e5fae088-ed96-4d9b-82f9-dfd13c259d52,probe00,1,2019-12-06,ZM_1897,mainenlab
466,e8f9fba4-d151-4b00-bee7-447f0f3e752c,21e16736-fd59-44c7-b938-9b1333d25da8,probe00,7,2019-12-10,ZM_1898,mainenlab
467,31f0400a-71f5-436c-ada4-dce50627dc73,53738f95-bd08-4d9d-9133-483fdb19e8da,probe00,2,2019-12-11,ZM_1898,mainenlab
468,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,d33baf74-263c-4b37-a0d0-b79dcb80a764,probe00,1,2020-01-21,ZM_2240,mainenlab
469,ca073754-be17-43b7-a38a-0c1e5563ff32,d33baf74-263c-4b37-a0d0-b79dcb80a764,probe01,1,2020-01-21,ZM_2240,mainenlab
470,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,1,2020-01-22,ZM_2240,mainenlab
471,1d237afc-ac2f-4bac-a163-a397fe09819f,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,1,2020-01-22,ZM_2240,mainenlab
472,38124fca-a0ac-4b58-8e8b-84a2357850e6,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,1,2020-01-23,ZM_2240,mainenlab
473,7beb9419-113d-4e47-938c-68ab2657031e,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,1,2020-01-24,ZM_2240,mainenlab
474,dc7e9403-19f7-409f-9240-05ee57cb7aea,ff4187b5-4176-4e39-8894-53a24b7cf36b,probe01,1,2020-01-27,ZM_2241,mainenlab
475,ebd18510-c263-4d5b-a736-a588862a6972,ff4187b5-4176-4e39-8894-53a24b7cf36b,probe00,1,2020-01-27,ZM_2241,mainenlab
476,5a2f99aa-d3f5-469d-882e-0a16ee869746,465c44bd-2e67-4112-977b-36e1ac7e3f8c,probe01,1,2020-01-28,ZM_2241,mainenlab
477,a6f9e4d5-5f20-4a98-9118-22187f4d230b,465c44bd-2e67-4112-977b-36e1ac7e3f8c,probe00,1,2020-01-28,ZM_2241,mainenlab
478,f4f45cff-c45c-413a-92ea-b6533e3e0019,e49d8ee7-24b9-416a-9d04-9be33b655f40,probe00,8,2020-01-29,ZM_2241,mainenlab
479,41b9162e-df67-4321-b2e6-02ff851816c5,ee40aece-cffd-4edb-a4b6-155f158c666a,probe01,1,2020-01-30,ZM_2241,mainenlab
480,f03b61b4-6b13-479d-940f-d1608eb275cc,ee40aece-cffd-4edb-a4b6-155f158c666a,probe00,1,2020-01-30,ZM_2241,mainenlab
481,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,probe01,1,2020-01-31,ZM_2241,mainenlab
482,fe6507ed-7725-467a-9d46-1101c32df1ca,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,probe00,1,2020-01-31,ZM_2241,mainenlab
483,55001cb4-e10f-4657-9760-1228b590a69c,cb2ad999-a6cb-42ff-bf71-1774c57e5308,probe01,2,2020-01-21,ZM_2245,mainenlab
484,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,cb2ad999-a6cb-42ff-bf71-1774c57e5308,probe00,2,2020-01-21,ZM_2245,mainenlab
485,0b877123-0902-4432-b789-c4c6cc681df4,934dd7a4-fbdc-459c-8830-04fe9033bc28,probe00,1,2020-07-27,ZM_3003,mainenlab
486,af1e9dee-8c26-4b2b-ac43-358221048797,934dd7a4-fbdc-459c-8830-04fe9033bc28,probe01,1,2020-07-27,ZM_3003,mainenlab
487,7d1a2cb6-f482-4059-b596-53087caac8ec,fe1fd79f-b051-411f-a0a9-2530a02cc78d,probe00,1,2020-07-28,ZM_3003,mainenlab
488,bf99284f-dc34-4652-baf1-ffaa1cc7fb05,fe1fd79f-b051-411f-a0a9-2530a02cc78d,probe01,1,2020-07-28,ZM_3003,mainenlab
489,749cb2b7-e57e-4453-a794-f6230e4d0226,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe01,1,2020-07-30,SWC_038,mrsicflogellab
490,ea084e63-c0cb-4e11-8440-302de8fc76ee,4d8c7767-981c-4347-8e5e-5d5fffe38534,probe00,1,2020-07-30,SWC_038,mrsicflogellab
491,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,1e45d992-c356-40e1-9be1-a506d944896f,probe01,1,2020-07-31,SWC_038,mrsicflogellab
492,76de0e1a-30aa-4713-9fe5-25ad2dff653f,1e45d992-c356-40e1-9be1-a506d944896f,probe00,1,2020-07-31,SWC_038,mrsicflogellab
493,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,03063955-2523-47bd-ae57-f7489dd40f15,probe01,1,2020-08-01,SWC_038,mrsicflogellab
494,9915765e-ff15-4371-b1aa-c2ef1db8a254,03063955-2523-47bd-ae57-f7489dd40f15,probe00,1,2020-08-01,SWC_038,mrsicflogellab
495,2201eb05-aebe-4bda-905e-b5cc1baf3840,768a371d-7e88-47f8-bf21-4a6a6570dd6e,probe01,1,2020-09-10,SWC_039,mrsicflogellab
496,39180bcb-13e5-46f9-89e1-8ea2cba22105,768a371d-7e88-47f8-bf21-4a6a6570dd6e,probe00,1,2020-09-10,SWC_039,mrsicflogellab
497,3ccb2d59-9e94-48e6-9e72-0b7b96bd3f9b,45ef6691-7b80-4a43-bd1a-85fc00851ae8,probe00,1,2020-10-17,SWC_052,mrsicflogellab
498,578ca001-8cf5-4d30-b58f-1d574eaf808a,45ef6691-7b80-4a43-bd1a-85fc00851ae8,probe01,1,2020-10-17,SWC_052,mrsicflogellab
499,cb1c4327-5f5e-4286-85ed-840c85e82792,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,probe00,1,2020-10-18,SWC_052,mrsicflogellab
500,10f59add-706e-41d0-87ed-9a55eb138a66,7416f387-b302-4ca3-8daf-03b585a1b7ec,probe00,1,2020-10-19,SWC_052,mrsicflogellab
501,caf2170c-5463-46ce-8cd0-66f2e1e3376d,7416f387-b302-4ca3-8daf-03b585a1b7ec,probe01,1,2020-10-19,SWC_052,mrsicflogellab
502,68f06c5f-8566-4a4f-a4b1-ab8398724913,1928bf72-2002-46a6-8930-728420402e01,probe01,1,2020-10-20,SWC_052,mrsicflogellab
503,ee320f72-b613-4acd-b10d-3ceef332a949,1928bf72-2002-46a6-8930-728420402e01,probe00,1,2020-10-20,SWC_052,mrsicflogellab
504,0143d3fe-79c2-4922-8332-62c3e4e0ba85,22e04698-b974-4805-b241-3b547dbf37bf,probe00,2,2020-10-21,SWC_052,mrsicflogellab
505,f3988aec-b8c7-47d9-b1a0-5334eed7f92c,22e04698-b974-4805-b241-3b547dbf37bf,probe01,2,2020-10-21,SWC_052,mrsicflogellab
506,4b93a168-0f3b-4124-88fa-a57046ca70e1,7cb81727-2097-4b52-b480-c89867b5b34c,probe01,1,2020-10-22,SWC_052,mrsicflogellab
507,642a3373-6fee-4f2a-b8d6-38dd42ada763,7cb81727-2097-4b52-b480-c89867b5b34c,probe00,1,2020-10-22,SWC_052,mrsicflogellab
508,50ebb677-e4a3-4421-b74f-1997a9cd1ad1,f84045b0-ce09-4ace-9d11-5ea491620707,probe00,1,2020-10-23,SWC_052,mrsicflogellab
509,5d9a5895-0f28-416c-a6d6-3e781658ea57,f84045b0-ce09-4ace-9d11-5ea491620707,probe01,1,2020-10-23,SWC_052,mrsicflogellab
510,0685d767-80a2-49b6-a51a-0e9b1dd7a14d,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,probe01,1,2020-11-10,SWC_053,mrsicflogellab
511,291fcd13-b629-49c0-baf8-57ed1351050e,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,probe00,1,2020-11-10,SWC_053,mrsicflogellab
512,6a098711-5423-4072-8909-7cff0e2d4531,75b6b132-d998-4fba-8482-961418ac957d,probe00,1,2020-11-11,SWC_053,mrsicflogellab
513,88fe9ed9-9e3e-431a-8ecc-4cb2fe5bf448,75b6b132-d998-4fba-8482-961418ac957d,probe01,1,2020-11-11,SWC_053,mrsicflogellab
514,d403c464-9d91-4338-b64b-81c299356972,032452e9-1886-449d-9c13-0f192572e19f,probe00,1,2020-11-12,SWC_053,mrsicflogellab
